Date,Symbols,Close,High,Low,Open,Volume
2018-09-04,AMZN,101.976,102.525,100.65,101.325,114421860.0
2018-09-04,GOOGL,60.5655,61.3935,60.328,61.126000000000005,41457380.0
2018-09-05,DIA,250.824,251.19299999999998,249.864,250.15400000000002,3401710.2844714
2018-09-05,SPY,269.932,270.519,268.89599999999996,270.29,77575227.903897
2018-09-05,MCHI,55.6361,56.2367,55.5413,56.2367,4323864.911240701
2018-09-05,QQQ,178.377,180.41299999999998,177.768,180.41299999999998,43835371.316306
2018-09-05,AAPL,54.6421,55.3182,54.2147,55.1554,138394985.80874
2018-09-05,BABA,164.23,168.28,162.03,167.48,35694744.0
2018-09-05,TSLA,18.715999999999998,19.1187,18.4787,19.0033,115812315.0
2018-09-05,META,167.18,171.125,166.67,169.49,31226744.0
2018-09-05,XOM,65.0159,65.0708,63.61,63.8492,17367456.965779997
2018-09-05,AMZN,99.741,102.01899999999999,99.4945,101.905,164411520.0
2018-09-05,GOOGL,59.955,60.7435,58.766999999999996,60.461000000000006,53987880.0
2018-09-06,DIA,251.173,251.91299999999998,249.984,251.043,4019042.2072993997
2018-09-06,SPY,269.115,270.37,268.06,270.031,70570057.6162
2018-09-06,MCHI,55.4356,55.9524,54.9986,55.6651,8717679.7298276
2018-09-06,QQQ,176.79,178.667,175.592,178.467,47402066.114371
2018-09-06,AAPL,53.7324,54.7569,53.303000000000004,54.4843,142368411.46587
2018-09-06,BABA,159.87,166.48,158.67,164.16,33051954.0
2018-09-06,TSLA,18.73,19.4113,18.592,18.9867,112211400.0
2018-09-06,META,162.53,166.98,160.0,166.98,41514834.0
2018-09-06,XOM,64.2963,65.2393,64.2012,64.8148,16669459.122554999
2018-09-06,AMZN,97.9155,100.375,96.7605,100.32600000000001,149773600.0
2018-09-06,GOOGL,59.1995,59.9495,58.1805,59.9285,46854440.0
2018-09-07,DIA,250.46400000000003,251.22299999999998,249.424,250.264,3933972.1135891997
2018-09-07,SPY,268.617,269.643,267.77099999999996,268.04,78723440.882906
2018-09-07,MCHI,55.1323,55.6651,54.8031,54.9038,5024294.150980901
2018-09-07,QQQ,176.101,177.61900000000003,175.453,175.543,47955458.812862
2018-09-07,AAPL,53.303000000000004,54.2816,53.1582,53.4348,156193536.70906
2018-09-07,BABA,162.37,164.61,159.51,159.95,19452377.0
2018-09-07,TSLA,17.5493,17.89,16.817,17.34,337378965.0
2018-09-07,META,163.04,164.627,160.16,160.31,24300600.0
2018-09-07,XOM,65.3923,65.4727,63.7846,64.0483,20545220.388884
2018-09-07,AMZN,97.6035,98.76,96.8675,96.9355,97852860.0
2018-09-07,GOOGL,58.8795,59.4275,58.4635,58.6,32663800.0
2018-09-10,DIA,249.88400000000001,251.523,249.804,251.393,2329093.1923372997
2018-09-10,SPY,269.066,269.942,268.88599999999997,269.673,53761093.971415006
2018-09-10,MCHI,54.1885,54.8939,54.0608,54.8939,4209066.555697701
2018-09-10,QQQ,176.7,177.199,175.732,177.07,26875070.531816002
2018-09-10,AAPL,52.586000000000006,53.4348,52.1396,53.2181,164068192.87928
2018-09-10,BABA,156.36,160.72,155.0,158.59,39092736.0
2018-09-10,TSLA,19.0333,19.0687,18.0667,18.2173,214252920.0
2018-09-10,META,164.18,165.01,162.16,163.51,20197680.0
2018-09-10,XOM,65.2953,66.1187,65.2511,65.7138,13537548.373608999
2018-09-10,AMZN,96.9505,98.652,96.57600000000001,98.55,90896620.0
2018-09-10,GOOGL,58.753,59.333,58.5305,59.21,27678760.0
2018-09-11,DIA,250.933,251.38299999999998,248.81400000000002,249.074,3184273.0297563
2018-09-11,SPY,269.952,270.43,268.03,268.39799999999997,54103280.551521
2018-09-11,MCHI,54.1127,54.1506,53.111999999999995,53.2447,7119049.657236701
2018-09-11,QQQ,178.058,178.347,175.533,175.96200000000002,30972856.241806
2018-09-11,AAPL,53.9181,54.0299,52.1615,52.5061,148426330.58598998
2018-09-11,BABA,157.46,158.45,152.85,153.18,25913010.0
2018-09-11,TSLA,18.6293,18.8,18.2367,18.6313,137549835.0
2018-09-11,META,165.94,167.19,163.72,163.94,20457088.0
2018-09-11,XOM,66.2129,66.4775,65.2315,65.4942,14881547.570270002
2018-09-11,AMZN,99.3575,99.444,95.85,96.4135,100672900.0
2018-09-11,GOOGL,59.4995,59.547,58.2975,58.555,29253760.0
2018-09-12,DIA,251.143,252.613,250.50400000000002,251.053,5151709.777771
2018-09-12,SPY,270.01099999999997,270.67900000000003,269.185,269.962,64039711.481947996
2018-09-12,MCHI,54.5317,54.8988,53.3325,53.5789,6915797.2998955995
2018-09-12,QQQ,177.52900000000002,177.928,176.002,177.81799999999998,37233475.404833004
2018-09-12,AAPL,53.248000000000005,54.1937,52.9475,54.1777,204600198.03141
2018-09-12,BABA,161.46,162.82,156.181,158.2,32490453.0
2018-09-12,TSLA,19.3693,19.5,18.5763,18.7627,150231405.0
2018-09-12,META,162.0,164.49,161.8,163.25,24078118.0
2018-09-12,XOM,66.4295,66.9481,66.2207,66.5275,14462005.445303
2018-09-12,AMZN,99.5,100.0,98.12200000000001,99.7,88280240.0
2018-09-12,GOOGL,58.58,59.5345,58.308,59.1,35716660.0
2018-09-13,DIA,252.623,253.043,251.85299999999998,252.283,2561896.9667903
2018-09-13,SPY,271.605,271.814,270.858,271.156,54642626.748958
2018-09-13,MCHI,55.9334,56.3235,55.5553,55.8177,6818667.091956
2018-09-13,QQQ,179.415,179.74400000000003,178.567,178.597,32018496.3299
2018-09-13,AAPL,54.5303,55.0036,53.6045,53.8352,173160537.14093998
2018-09-13,BABA,165.53,167.22,164.01,165.41,25696478.0
2018-09-13,TSLA,19.2973,19.6667,19.012,19.2013,95105040.0
2018-09-13,META,161.36,163.32,160.86,162.0,25453775.0
2018-09-13,XOM,65.7805,66.5275,65.5345,66.4452,13969026.209468
2018-09-13,AMZN,99.4935,100.43799999999999,99.1015,100.0,72430220.0
2018-09-13,GOOGL,59.107,59.393,58.461000000000006,58.985,40068360.0
2018-09-14,DIA,252.72299999999998,253.292,251.88299999999998,252.843,3189276.1524912002
2018-09-14,SPY,271.654,272.02299999999997,270.868,271.834,58974329.297476
2018-09-14,MCHI,55.4186,56.0741,55.0754,55.9524,10095584.752672
2018-09-14,QQQ,178.90599999999998,179.804,178.197,179.545,32112024.766673
2018-09-14,AAPL,53.9151,54.6341,53.5926,54.3735,132857716.89803
2018-09-14,BABA,164.74,168.0,163.381,167.88,23417709.0
2018-09-14,TSLA,19.68,19.8217,19.1013,19.2507,101484180.0
2018-09-14,META,162.32,162.84,160.34,161.715,21770405.0
2018-09-14,XOM,66.2629,66.4452,65.7442,65.8609,11816447.628631
2018-09-14,AMZN,98.5095,99.6825,97.961,99.6465,72840600.0
2018-09-14,GOOGL,58.898999999999994,59.4,58.676,59.4,24175340.0
2018-09-17,DIA,251.843,253.013,251.513,252.563,2563179.5109507004
2018-09-17,SPY,270.221,271.634,269.932,271.595,73069275.46261999
2018-09-17,MCHI,54.6843,55.0904,54.5706,54.9228,5203038.4311082
2018-09-17,QQQ,176.321,178.726,176.16099999999997,178.58700000000002,34011615.180997
2018-09-17,AAPL,52.4751,53.6954,52.3293,53.5037,154430318.89709
2018-09-17,BABA,158.89,161.65,158.289,161.5,20423197.0
2018-09-17,TSLA,19.656,20.058,19.2087,19.336,103313655.0
2018-09-17,META,160.58,162.06,159.77,161.92,21005321.0
2018-09-17,XOM,66.653,66.8118,66.3168,66.3256,10515921.308373
2018-09-17,AMZN,95.4015,97.84100000000001,94.3705,97.7365,141003840.0
2018-09-17,GOOGL,57.9915,59.091,57.923,58.8885,34095800.0
2018-09-18,DIA,253.702,254.312,252.043,252.113,3107563.4832758
2018-09-18,SPY,271.684,272.32099999999997,270.43,270.459,66309231.494531006
2018-09-18,MCHI,55.3029,55.4745,55.0555,55.0655,3797295.5763358003
2018-09-18,QQQ,177.78799999999998,178.657,176.38099999999997,176.50099999999998,32783819.622828003
2018-09-18,AAPL,52.56399999999999,53.4348,52.2984,52.4551,131082466.39516
2018-09-18,BABA,156.65,159.4,155.52,156.88,27240576.0
2018-09-18,TSLA,18.9973,20.176,18.3667,19.7793,248212830.0
2018-09-18,META,160.3,161.764,158.866,159.39,22465236.0
2018-09-18,XOM,66.8305,67.2295,66.6864,67.0452,11537774.637796002
2018-09-18,AMZN,97.0525,97.91,95.772,95.9325,85374120.0
2018-09-18,GOOGL,58.3555,59.0665,58.0715,58.133,32314020.0
2018-09-19,DIA,255.18200000000002,255.72099999999998,253.892,253.892,4145992.0698420997
2018-09-19,SPY,271.973,272.431,271.605,271.744,52550832.608125
2018-09-19,MCHI,56.5989,56.7795,56.0182,56.0362,3844072.5158236
2018-09-19,QQQ,177.649,178.227,176.49099999999999,177.808,32748880.591374
2018-09-19,AAPL,52.5959,52.8955,51.855,52.6279,112615333.08426002
2018-09-19,BABA,162.63,163.13,158.82,158.82,23028307.0
2018-09-19,TSLA,19.9347,20.0,18.7,18.7007,124423755.0
2018-09-19,META,163.06,163.44,159.48,160.08,19628996.0
2018-09-19,XOM,67.6294,67.7402,66.8393,66.8393,13031575.625653
2018-09-19,AMZN,96.321,97.0415,95.245,97.025,81136440.0
2018-09-19,GOOGL,58.7135,58.8135,57.931000000000004,58.448,25961680.0
2018-09-20,DIA,257.711,257.961,256.70099999999996,256.711,5437199.9060961
2018-09-20,SPY,274.193,274.54200000000003,271.993,273.297,107456703.75268
2018-09-20,MCHI,57.2184,57.3132,56.8174,57.1127,4483593.906397
2018-09-20,QQQ,179.605,179.834,178.447,178.86599999999999,34242625.380158
2018-09-20,AAPL,52.9914,53.5336,52.7827,53.0443,110476943.86084
2018-09-20,BABA,165.88,167.7,164.71599999999998,166.89,22818127.0
2018-09-20,TSLA,19.8887,20.3987,19.5553,20.2373,110241330.0
2018-09-20,META,166.02,166.45,164.472,164.5,18936038.0
2018-09-20,XOM,67.7814,68.1961,67.5579,67.8107,14013393.677654998
2018-09-20,AMZN,97.215,97.75,96.6125,96.929,63098680.0
2018-09-20,GOOGL,59.5785,59.7,58.8125,59.0335,29249100.0
2018-09-21,DIA,258.31,258.79,257.801,258.73,4078971.6342771
2018-09-21,SPY,273.944,275.079,273.775,274.96,112429863.52431999
2018-09-21,MCHI,57.7412,58.2201,57.6564,58.2201,3955216.3603232
2018-09-21,QQQ,178.637,180.343,178.407,180.13400000000001,39703140.522515
2018-09-21,AAPL,52.4222,53.3179,52.3353,53.1761,399606478.05326
2018-09-21,BABA,164.63,169.84,164.5,169.46,22081900.0
2018-09-21,TSLA,19.94,20.0387,19.6913,19.8467,75757170.0
2018-09-21,META,162.93,167.25,162.81,166.64,45994800.0
2018-09-21,XOM,68.0588,68.2686,67.5402,67.9304,33336602.711078003
2018-09-21,AMZN,95.7505,97.8655,95.525,97.711,137117960.0
2018-09-21,GOOGL,58.606,59.82899999999999,58.603,59.746,91222380.0
2018-09-24,DIA,256.681,257.911,256.51099999999997,257.89099999999996,3907474.871286
2018-09-24,SPY,273.028,273.476,272.421,273.317,56928884.89094
2018-09-24,MCHI,56.8563,56.97,56.5221,56.8563,4732690.0299453
2018-09-24,QQQ,179.12599999999998,179.196,176.611,177.329,35874761.676701
2018-09-24,AAPL,53.1781,53.293,52.1795,52.2235,114979937.09694
2018-09-24,BABA,163.16,163.399,160.1,162.81,13123393.0
2018-09-24,TSLA,19.9787,20.2,19.572,19.8987,72644415.0
2018-09-24,META,165.41,165.7,160.88,161.03,19222775.0
2018-09-24,XOM,69.2009,69.59,68.4989,68.5549,16955793.776881
2018-09-24,AMZN,96.71799999999999,96.844,93.25,95.1895,84274560.0
2018-09-24,GOOGL,58.978,59.2595,57.575,57.9705,31149580.0
2018-09-25,DIA,256.01099999999997,257.361,255.81099999999998,257.27099999999996,1882444.6874126
2018-09-25,SPY,272.79900000000004,273.616,272.531,273.506,47293643.874225
2018-09-25,MCHI,57.0738,57.2563,56.9411,57.0937,2505066.0844685
2018-09-25,QQQ,179.355,179.495,178.437,179.016,25949620.030615
2018-09-25,AAPL,53.5137,53.6655,52.9145,52.9245,101947230.04063
2018-09-25,BABA,164.25,165.44,162.83,164.05,9588722.0
2018-09-25,TSLA,20.066,20.3067,19.7667,20.0,67225935.0
2018-09-25,META,164.91,165.59,161.15,161.99,27622806.0
2018-09-25,XOM,69.1215,69.8097,69.0176,69.547,15267946.956788
2018-09-25,AMZN,98.7275,98.7955,96.9425,97.145,90768140.0
2018-09-25,GOOGL,59.6945,59.843,58.7045,59.2125,33156180.0
2018-09-26,DIA,255.082,257.091,254.582,256.08099999999996,3480711.8033945
2018-09-26,SPY,271.943,274.173,271.505,272.92900000000003,84993837.821526
2018-09-26,MCHI,57.3801,58.0665,57.2763,57.39,3982824.6576842996
2018-09-26,QQQ,179.485,181.18200000000002,179.136,179.465,37173365.081592
2018-09-26,AAPL,53.0883,53.8921,52.9275,53.2301,99582003.163953
2018-09-26,BABA,165.4,167.39,164.87,165.52,13592549.0
2018-09-26,TSLA,20.6387,20.926,20.074,20.1273,117648240.0
2018-09-26,META,166.95,169.3,164.21,164.3,25252231.0
2018-09-26,XOM,68.547,69.1215,68.4755,68.7391,12858762.322448
2018-09-26,AMZN,98.7425,99.7625,98.07600000000001,98.425,86269180.0
2018-09-26,GOOGL,59.703,60.361999999999995,59.27,59.6845,37650480.0
2018-09-27,DIA,255.542,256.631,254.892,255.542,2523431.646647
2018-09-27,SPY,272.74,273.875,272.16200000000003,272.461,63153487.488611996
2018-09-27,MCHI,57.409,57.6614,57.1995,57.3222,7411499.7484645005
2018-09-27,QQQ,181.02200000000002,181.671,180.114,180.234,33993708.827185
2018-09-27,AAPL,54.1807,54.5372,53.8402,53.9101,125309316.28661
2018-09-27,BABA,166.32,167.05,164.92,166.39,12689166.0
2018-09-27,TSLA,20.5013,20.9973,20.4607,20.86,127636260.0
2018-09-27,META,168.84,171.77,167.21,167.55,27266856.0
2018-09-27,XOM,68.5401,69.0215,68.396,68.7911,9880342.918264698
2018-09-27,AMZN,100.649,100.80799999999999,99.429,99.662,86587820.0
2018-09-27,GOOGL,60.368,60.843,59.9025,60.0,36273040.0
2018-09-28,DIA,255.68099999999998,256.211,254.812,254.872,3401004.9852256
2018-09-28,SPY,272.769,273.257,272.013,272.053,74709807.987739
2018-09-28,MCHI,57.0548,57.3731,56.8363,57.0458,4429349.575995
2018-09-28,QQQ,180.982,181.46099999999998,180.16400000000002,180.44299999999998,28823372.400349
2018-09-28,AAPL,54.3715,54.3934,53.96,54.1408,95200329.21345
2018-09-28,BABA,164.76,165.66,163.3,164.9,10486460.0
2018-09-28,TSLA,17.6513,18.5333,17.3703,18.0173,504745410.0
2018-09-28,META,164.46,168.79,162.56,168.33,34265638.0
2018-09-28,XOM,67.9392,68.6676,67.9167,68.1245,12370021.431949
2018-09-28,AMZN,100.15,101.32600000000001,99.823,100.22,81702700.0
2018-09-28,GOOGL,60.354,60.4225,59.8915,60.2045,35615180.0
2018-10-01,DIA,257.931,258.33,256.991,257.341,6029977.4109263
2018-10-01,SPY,273.695,274.811,272.98900000000003,274.05400000000003,66169408.959128
2018-10-01,MCHI,57.0648,57.4459,56.955,57.3511,2089114.368529
2018-10-01,QQQ,181.351,182.68900000000002,180.892,182.0,28099066.800949
2018-10-01,AAPL,54.733999999999995,55.2552,54.5143,54.9047,97988072.174782
2018-10-01,BABA,162.0,165.95,161.56,165.92,10615171.0
2018-10-01,TSLA,20.7133,20.7627,20.07,20.3847,326663955.0
2018-10-01,META,162.44,165.88,161.26,163.03,26407677.0
2018-10-01,XOM,68.5715,68.74600000000001,68.1284,68.2039,10722261.912286999
2018-10-01,AMZN,100.21799999999999,101.66,100.18,101.1,69365700.0
2018-10-01,GOOGL,60.4265,61.21,60.1595,60.65,33187280.0
2018-10-02,DIA,258.75,259.2,257.291,257.351,4708642.7924207
2018-10-02,SPY,273.536,274.283,273.138,273.536,50372138.992534004
2018-10-02,MCHI,55.7319,56.0462,55.5364,55.8466,4811074.580854401
2018-10-02,QQQ,180.942,182.34900000000002,180.513,181.142,26299775.813722
2018-10-02,AAPL,55.2223,55.3951,54.5842,54.731,102917899.48514
2018-10-02,BABA,160.23,161.028,158.27,159.79,14730480.0
2018-10-02,TSLA,20.067999999999998,21.1227,19.9433,20.93,176152665.0
2018-10-02,META,159.33,162.28,158.67,161.58,36030977.0
2018-10-02,XOM,69.0901,69.2548,68.4205,68.5627,10578259.156766001
2018-10-02,AMZN,98.5655,100.67,98.2885,99.9995,108014980.0
2018-10-02,GOOGL,60.382,61.226000000000006,59.983000000000004,60.3335,40179120.0
2018-10-03,DIA,259.13,260.399,258.85,259.91,6026473.924459999
2018-10-03,SPY,273.686,275.07,273.297,274.64099999999996,68957414.27356601
2018-10-03,MCHI,55.4845,56.1789,55.3508,56.1509,2634367.2157346
2018-10-03,QQQ,181.142,182.15,180.852,181.701,29903180.039793
2018-10-03,AAPL,55.8964,56.2329,55.3451,55.408,118971745.25298001
2018-10-03,BABA,162.37,164.54,161.93,163.15,13118816.0
2018-10-03,TSLA,19.6533,20.3067,19.438,20.222,119924820.0
2018-10-03,META,162.43,163.66,159.53,160.0,23109456.0
2018-10-03,XOM,68.8431,69.4361,68.7009,69.1293,12772697.900656
2018-10-03,AMZN,97.63799999999999,99.485,97.4905,99.085,105062620.0
2018-10-03,GOOGL,60.5765,60.708999999999996,60.1075,60.6,26253720.0
2018-10-04,DIA,257.491,258.89,255.861,258.87,9018261.2860104
2018-10-04,SPY,271.535,273.22700000000003,269.862,273.178,118895833.24214
2018-10-04,MCHI,54.0279,54.9228,53.7326,54.8939,5638445.4567987
2018-10-04,QQQ,177.65900000000002,180.513,176.37099999999998,180.41299999999998,82699200.598064
2018-10-04,AAPL,54.9147,55.9643,54.6101,55.5838,133035051.88466999
2018-10-04,BABA,156.13,160.08,153.87,160.06,32176131.0
2018-10-04,TSLA,18.7887,19.6,18.5113,19.5967,147213180.0
2018-10-04,META,158.85,161.46,157.35,161.46,25739635.0
2018-10-04,XOM,68.3882,68.7833,68.1245,68.3235,12770021.265721
2018-10-04,AMZN,95.471,97.8,94.8285,97.45,145139460.0
2018-10-04,GOOGL,58.8535,60.295,58.1925,60.2515,46575560.0
2018-10-05,DIA,255.602,257.83099999999996,254.222,257.57099999999997,7732266.6616284
2018-10-05,SPY,270.01099999999997,272.32099999999997,268.538,271.774,112933010.72992
2018-10-05,MCHI,53.9491,54.2553,53.3405,54.1885,5597990.240062
2018-10-05,QQQ,175.483,178.227,173.80599999999998,177.668,85541155.964409
2018-10-05,AAPL,54.028,55.0176,53.1262,54.9067,139422584.22111002
2018-10-05,BABA,154.63,157.12,152.25,156.14,20270970.0
2018-10-05,TSLA,17.4633,18.3253,17.3333,18.31,269168055.0
2018-10-05,META,157.33,160.9,156.2,159.21,25744047.0
2018-10-05,XOM,68.1961,68.4833,67.8686,68.1715,11534648.156822
2018-10-05,AMZN,94.4825,96.454,93.1415,95.8995,136446540.0
2018-10-05,GOOGL,58.3915,59.1,57.716,58.8,31860240.0
2018-10-08,DIA,256.101,256.471,253.442,254.562,6449093.2342296
2018-10-08,SPY,270.01099999999997,270.4,267.851,269.30400000000003,93523631.147122
2018-10-08,MCHI,53.2836,53.3455,52.5014,52.7688,6317285.4169549
2018-10-08,QQQ,174.415,175.96200000000002,172.36900000000003,174.72400000000002,68642327.115448
2018-10-08,AAPL,53.8981,54.1438,53.0343,53.5187,123161522.01718001
2018-10-08,BABA,151.14,152.636,148.34,150.2,25060388.0
2018-10-08,TSLA,16.704,17.8507,16.6,17.6347,202089795.0
2018-10-08,META,157.25,158.34,154.39,155.54,24045968.0
2018-10-08,XOM,68.8274,68.9666,67.6432,67.7549,16571499.792233
2018-10-08,AMZN,93.221,95.1,91.53299999999999,93.7,147863980.0
2018-10-08,GOOGL,57.79600000000001,58.793,56.77,58.0,46190780.0
2018-10-09,DIA,255.52200000000002,256.58099999999996,254.46200000000002,255.66099999999997,4714598.3192435
2018-10-09,SPY,269.643,271.017,269.036,269.643,79237284.181036
2018-10-09,MCHI,52.7319,53.14,52.5404,52.8087,6163727.794397
2018-10-09,QQQ,174.97400000000002,176.331,174.125,174.554,50403402.25694
2018-10-09,AAPL,54.6421,54.736999999999995,53.5237,53.8652,111648753.31265
2018-10-09,BABA,146.94,150.59,146.47,147.97,31070230.0
2018-10-09,TSLA,17.52,17.7847,16.8867,17.0167,180908610.0
2018-10-09,META,157.9,160.59,157.42,157.69,18844425.0
2018-10-09,XOM,69.1293,69.4263,68.5147,69.0264,12736608.211624
2018-10-09,AMZN,93.516,94.834,92.616,92.9995,95457320.0
2018-10-09,GOOGL,57.2585,58.0775,57.2085,57.5655,33694560.0
2018-10-10,DIA,247.615,255.412,247.355,255.332,12711190.129277
2018-10-10,SPY,261.08,269.165,260.702,269.085,228879984.49089
2018-10-10,MCHI,50.9311,52.4645,50.9032,52.4546,8507777.8864026
2018-10-10,QQQ,167.278,173.99599999999998,167.05900000000003,173.90599999999998,117514697.04648
2018-10-10,AAPL,52.1116,54.5143,52.0377,54.3036,174340405.77188
2018-10-10,BABA,138.29,144.0,137.92,142.5,55828758.0
2018-10-10,TSLA,17.1253,17.7007,16.518,17.6407,192229170.0
2018-10-10,META,151.38,157.69,151.31,156.82,30609970.0
2018-10-10,XOM,67.5402,69.3773,67.5225,69.3068,20739993.523220997
2018-10-10,AMZN,87.7625,92.928,87.7205,92.8945,219777100.0
2018-10-10,GOOGL,54.608000000000004,56.851000000000006,54.5755,56.82,58980120.0
2018-10-11,DIA,242.017,248.265,240.658,246.345,15791009.841370001
2018-10-11,SPY,255.335,261.668,253.65200000000002,259.955,292950132.13097
2018-10-11,MCHI,50.7296,51.3302,49.8915,50.3974,15994241.218635999
2018-10-11,QQQ,165.21200000000002,168.905,163.466,166.61,146888903.23599
2018-10-11,AAPL,51.6483,52.8666,51.141999999999996,51.6662,220566949.98882997
2018-10-11,BABA,141.9,142.91,135.14,135.53,43210320.0
2018-10-11,TSLA,16.8153,17.4833,16.602,17.1687,122516070.0
2018-10-11,META,153.35,154.81,149.16,150.13,35338901.0
2018-10-11,XOM,65.207,67.2589,64.8629,67.0775,25428525.596345
2018-10-11,AMZN,85.96799999999999,87.77,84.255,86.2,278717440.0
2018-10-11,GOOGL,54.537,55.803000000000004,53.7945,53.952,67695500.0
2018-10-12,DIA,244.946,246.225,241.697,245.96599999999998,8928857.3535304
2018-10-12,SPY,258.89,259.965,255.53400000000002,259.676,195256916.04661
2018-10-12,MCHI,52.4645,52.6062,51.6255,52.2271,13333894.498861
2018-10-12,QQQ,169.794,170.32299999999998,166.51,169.47400000000002,104792526.22613001
2018-10-12,AAPL,53.4937,53.6804,52.2285,53.0883,167478561.50322
2018-10-12,BABA,147.29,149.0,144.52,148.62,30764436.0
2018-10-12,TSLA,17.252,17.465999999999998,16.8007,17.4,108021060.0
2018-10-12,META,153.74,156.89,151.3,156.73,25293492.0
2018-10-12,XOM,65.0315,65.7168,64.1434,65.6305,19041684.977557
2018-10-12,AMZN,89.4305,90.4475,87.1265,90.4,188891740.0
2018-10-12,GOOGL,56.027,56.2915,54.7515,55.982,49378400.0
2018-10-15,DIA,244.02599999999998,246.355,244.02599999999998,244.52599999999998,5688491.5246086
2018-10-15,SPY,257.426,259.935,257.336,258.51099999999997,109002020.96772
2018-10-15,MCHI,51.4639,51.8819,51.2065,51.5586,4528199.7896807995
2018-10-15,QQQ,167.748,169.524,167.11900000000003,169.185,66610472.949628
2018-10-15,AAPL,52.3523,53.4308,52.3293,53.27,127841058.14118001
2018-10-15,BABA,144.16,145.69,142.3,144.77,18567106.0
2018-10-15,TSLA,17.305999999999997,17.552,16.969,17.2707,92999475.0
2018-10-15,META,153.52,155.57,152.55,153.32,15433521.0
2018-10-15,XOM,64.5825,65.3149,64.5825,65.0315,13213226.720427
2018-10-15,AMZN,88.0475,89.7525,86.7115,89.75,128743240.0
2018-10-15,GOOGL,55.122,56.09,54.911,55.9,30079120.0
2018-10-16,DIA,249.41400000000002,249.59400000000002,245.606,246.235,7341971.0662294
2018-10-16,SPY,263.061,263.45,259.009,259.507,126047883.47765
2018-10-16,MCHI,52.5214,52.6162,51.6734,51.6734,6975137.498137599
2018-10-16,QQQ,172.638,173.047,169.195,169.50400000000002,73893540.707258
2018-10-16,AAPL,53.5037,53.7054,52.2085,52.7328,121168772.81538
2018-10-16,BABA,149.6,149.76,145.26,145.71,18365917.0
2018-10-16,TSLA,18.4393,18.4917,17.4827,17.7133,142896015.0
2018-10-16,META,158.78,159.46,155.01,155.4,19180095.0
2018-10-16,XOM,64.8874,64.9393,63.9365,64.3375,12240919.698966
2018-10-16,AMZN,90.99799999999999,91.194,88.0775,89.175,117198360.0
2018-10-16,GOOGL,56.653999999999996,56.8185,55.5875,55.674,38377580.0
2018-10-17,DIA,248.505,249.50400000000002,246.285,248.455,7055016.3164918
2018-10-17,SPY,263.101,263.749,260.403,263.101,117915293.81655
2018-10-17,MCHI,51.8819,52.3698,51.6055,52.3698,4454683.576714
2018-10-17,QQQ,172.708,173.636,170.93099999999998,173.52599999999998,68768756.67389101
2018-10-17,AAPL,53.278,53.6215,52.8296,53.5386,95017789.00649
2018-10-17,BABA,148.14,150.68,146.37,150.68,16872420.0
2018-10-17,TSLA,18.1187,18.8467,17.7203,18.8267,129833130.0
2018-10-17,META,159.42,160.49,157.95,159.56,17592003.0
2018-10-17,XOM,65.1256,65.1414,64.2012,64.6805,15326835.985547
2018-10-17,AMZN,91.5865,92.25,90.35,92.1395,105903540.0
2018-10-17,GOOGL,56.3795,57.35,55.7,57.0,35652280.0
2018-10-18,DIA,245.30599999999998,248.395,244.00599999999997,247.655,8991137.777994
2018-10-18,SPY,259.308,262.783,257.964,262.126,143423716.92699
2018-10-18,MCHI,50.2826,51.1785,50.0063,51.1785,7399335.4187819
2018-10-18,QQQ,168.68599999999998,172.11900000000003,167.967,172.03900000000002,84679414.691042
2018-10-18,AAPL,52.0307,52.9215,51.3017,52.4691,135274231.91802
2018-10-18,BABA,142.02,146.28,140.8,145.85,20618895.0
2018-10-18,TSLA,17.594,18.0667,17.5333,17.9527,81317760.0
2018-10-18,META,154.92,158.66,153.28,158.51,21675084.0
2018-10-18,XOM,65.405,65.9011,64.8874,64.8874,21835144.215422
2018-10-18,AMZN,88.536,91.5075,88.3935,91.0745,117479900.0
2018-10-18,GOOGL,54.8955,56.6175,54.317,56.5,46151920.0
2018-10-19,DIA,246.09599999999998,247.685,245.146,246.00599999999997,6839729.9743702
2018-10-19,SPY,259.168,262.036,258.45099999999996,259.995,149119956.65754
2018-10-19,MCHI,51.0169,51.7442,50.8633,51.3122,3986220.5664652
2018-10-19,QQQ,168.52599999999998,171.51,167.917,169.863,85128571.410057
2018-10-19,AAPL,52.8226,53.293,52.3673,52.518,137339431.61807
2018-10-19,BABA,142.93,146.77,142.61,145.34,14855111.0
2018-10-19,TSLA,17.3333,17.9773,16.9,17.826,140633235.0
2018-10-19,META,154.05,157.35,153.55,155.86,19761347.0
2018-10-19,XOM,65.5031,65.8961,65.1344,65.2551,15140306.968416
2018-10-19,AMZN,88.2015,90.455,87.65,89.258,118144920.0
2018-10-19,GOOGL,55.25899999999999,56.0475,54.8515,55.1855,41285780.0
2018-10-22,DIA,244.84599999999998,247.165,244.046,246.815,4818594.4429278
2018-10-22,SPY,258.003,260.214,257.426,259.895,87846307.933262
2018-10-22,MCHI,52.6441,52.9933,52.3308,52.8446,4009405.5623359
2018-10-22,QQQ,169.40400000000002,170.71200000000002,168.107,169.544,54316074.822478004
2018-10-22,AAPL,53.1432,53.7953,52.7347,52.9345,119541730.89706
2018-10-22,BABA,148.8,150.2,146.1,148.99,22589283.0
2018-10-22,TSLA,17.3967,17.4573,16.8393,17.3787,84003900.0
