Date,DIA,SPY,AAPL,AMZN,BABA,GOOGL,MCHI,META,QQQ,TSLA,XOM
12/4/2018,-0.030867568,-0.032373414,-0.043884039,-0.058656255,-0.032979113,-0.048272959,-0.019105665,-0.022397052,-0.038348118,0.003376668,-0.02204024
12/6/2018,-0.004029655,-0.001494757,-0.0113651,0.018454807,-0.015851964,0.01469218,-0.018474205,0.012325092,0.007111882,0.009341118,-0.013118226
12/7/2018,-0.021749093,-0.02331993,-0.035545882,-0.04123141,-0.017775781,-0.029218611,-0.017726805,-0.015827544,-0.033032331,-0.01403487,-0.009559737
12/10/2018,0.001645924,0.001892668,0.006573616,0.007304512,-0.010649419,0.006306255,-0.006507284,0.032236938,0.010604461,0.020071823,-0.01415649
12/11/2018,-0.001938156,0.000242191,-0.005676842,0.001346715,0.002641485,0.00804231,0.008168297,0.001621431,0.003203978,0.004411892,0.001824106
12/12/2018,0.006796719,0.005060574,0.002767528,0.012353643,-0.002173484,0.011378515,0.011897618,0.017032658,0.008640054,-0.000437615,-0.008632166
12/13/2018,0.001635296,-0.000321218,0.010946583,-0.003101819,-0.000132013,-0.000176953,0.004461764,0.003529412,0.00031104,0.027794599,0.012652761
12/14/2018,-0.019708723,-0.018475973,-0.032024318,-0.040081284,-0.016371798,-0.020334594,-0.01402984,-0.006551272,-0.024272237,-0.029403686,-0.018173918
12/17/2018,-0.020745524,-0.019638093,-0.009311071,-0.044600511,-0.033691275,-0.024778694,-0.019786775,-0.026863807,-0.022645285,-0.0472792,-0.020390367
12/18/2018,0.003964014,-0.001122831,0.013053025,0.020099809,-0.021947493,0.017315848,-0.006844999,0.024752122,0.006442988,-0.032688996,-0.027541111
12/19/2018,-0.016670866,-0.014934978,-0.03129531,-0.036352386,-0.026132652,-0.007619248,-0.020327262,-0.072532368,-0.024570247,-0.012047871,-0.016951369
12/20/2018,-0.019338823,-0.01626437,-0.025244316,-0.022908473,-0.014802392,-0.011473162,-0.00136267,0.001200841,-0.014520961,-0.052829084,-0.030354955
12/21/2018,-0.018238246,-0.020479008,-0.038889358,-0.057077141,-0.023018281,-0.031585221,-0.006846449,-0.063343328,-0.031013447,0.013921323,-0.007431448
12/24/2018,-0.026780512,-0.026476247,-0.025768357,-0.024313042,-0.000833333,-0.006638083,-0.008247612,-0.007122849,-0.024854961,-0.076240736,-0.038348367
12/26/2018,0.048632849,0.050521632,0.070344353,0.094452216,0.046326484,0.064163628,0.025552685,0.081573432,0.062512038,0.103926836,0.047793749
12/27/2018,0.011189735,0.007713997,-0.006518157,-0.006295465,0.00326087,0.004819392,-0.005660589,0.00253391,0.003954506,-0.030543762,0.004387564
12/28/2018,-0.003378904,-0.001319966,0.000529961,0.01120659,0.004622607,-0.005907494,0.002462344,-0.009812667,-0.000534999,0.056117825,-0.011220186
12/31/2018,0.011727968,0.008772905,0.009730234,0.016204111,-0.014522971,-0.001643291,-0.003027527,-0.015840841,0.00827685,-0.003203343,0.000338026
1/2/2019,0.000705486,0.001013403,0.00110161,0.02474084,-0.002699351,0.009301791,-0.005518258,0.035014112,0.003975048,-0.068148936,0.021995171
1/3/2019,-0.028455105,-0.023911589,-0.099604381,-0.025241533,-0.044623263,-0.027695604,-0.025429874,-0.029038915,-0.032652737,-0.03147325,-0.015353411
1/4/2019,0.033365685,0.03357158,0.042655159,0.050063988,0.070061256,0.051293553,0.040614011,0.047138303,0.042692468,0.057695765,0.03688512
1/7/2019,0.004520458,0.007943939,-0.002285654,0.034353398,0.023971377,-0.001994305,0.009597076,0.0007249,0.012162755,0.054364403,0.005188564
1/8/2019,0.011005623,0.009289306,0.019051588,0.016612356,0.025786164,0.008783181,0.007666381,0.03245201,0.008980078,0.001164316,0.007268066
1/9/2019,0.004101088,0.004766995,0.01704848,0.001714375,0.034947885,-0.003427403,0.022400533,0.011927314,0.008072382,0.009482616,0.005258669
1/10/2019,0.004562063,0.003520288,0.00320896,-0.001928385,-0.001513955,-0.002607128,0.008153295,-0.000208001,0.002858089,0.01902192,-0.005080623
1/11/2019,-0.000514115,0.000405234,-0.009752121,-0.009455266,-0.002439185,-0.013310716,-0.006652593,-0.002773925,-0.003675094,0.006639708,-0.004585594
1/14/2019,-0.003986438,-0.006149704,-0.014977356,-0.014232945,-0.013547449,-0.012175073,-0.011932995,0.011057024,-0.008772489,-0.037035597,-0.001269568
1/15/2019,0.007230129,0.011436852,0.020464675,0.035462309,0.010785824,0.033285466,0.01188677,0.024485866,0.019628385,0.029995559,0.000558628
1/16/2019,0.004994851,0.00243002,0.012200132,0.005505924,0.026246023,0.002761134,0.014732355,-0.009466264,-0.000189101,0.004703423,-0.000423491
1/17/2019,0.008031121,0.00760129,0.005866332,0.005606433,0.007297856,0.008820479,0.00652886,0.005151145,0.007805063,0.003641092,0.006866916
1/18/2019,0.014082725,0.013322802,0.006097577,0.00175996,0.006732064,0.007442317,0.012420507,0.011732974,0.009802756,-0.129709769,0.011902083
1/22/2019,-0.012389888,-0.01350556,-0.022424565,-0.037749086,-0.031015157,-0.025891809,-0.025935163,-0.016462277,-0.019910792,-0.011051725,-0.015056494
1/23/2019,0.007154919,0.002047925,0.00396216,0.004809548,-0.000788695,0.005358649,0.007360027,-0.022158975,0.001321062,-0.037901445,-0.008245593
1/24/2019,-0.000999339,0.000563235,-0.007812395,0.009091353,0.025192396,-0.000378086,0.013242467,0.010602911,0.006369346,0.013628753,0.001414361
1/25/2019,0.00778088,0.008524189,0.033172839,0.009450551,0.021493648,0.016153137,0.017925364,0.021806213,0.011892814,0.018971905,0.004507764
1/28/2019,-0.00925749,-0.007618888,-0.009323123,-0.019562185,-0.001821494,-0.019654837,-0.007782996,-0.010334877,-0.012248946,-0.002221919,-0.006705393
1/29/2019,0.002511015,-0.001402096,-0.010281796,-0.026869936,-0.012836647,-0.00907525,-0.000342384,-0.022241812,-0.009457526,0.003643964,0.003783986
1/30/2019,0.018185391,0.015822887,0.068216042,0.048027455,0.06336053,0.02610134,0.020917977,0.04320688,0.025355272,0.038021855,0.01090378
1/31/2019,-0.00024641,0.00875654,0.007301408,0.028914711,0.01001079,0.025410067,0.012625917,0.108163808,0.015107607,-0.005669259,0.013726918
2/1/2019,0.001437744,0.000506462,0.00042258,-0.053818808,-0.003086237,-0.006457114,-0.006068595,-0.005879177,-0.00424874,0.016904436,0.035996179
2/4/2019,0.007338373,0.007110427,0.028484748,0.004353628,-0.007560874,0.020382257,0.00290468,0.021362621,0.012446053,0.00217642,-0.014493463
2/5/2019,0.006470502,0.004153533,0.017032071,0.015612468,0.030773845,0.009155263,0.018244549,0.011285081,0.00879714,0.027038299,0.010290655
2/6/2019,-0.000364129,-0.001315407,0.000356316,-0.011182715,-0.001804109,-0.025159089,-0.010268756,-0.003914466,-0.002986611,-0.012850495,-0.004370977
2/7/2019,-0.007766872,-0.009554115,-0.018923123,-0.015784083,-0.026585821,-0.015121695,-0.014587536,-0.024106986,-0.013362949,-0.030608095,-0.007697195
2/8/2019,-0.00228426,0.001208236,0.001207776,-0.016198269,0.002395783,-0.003191941,0.000970372,0.005709821,0.002001777,-0.005560786,0.001625698
2/11/2019,-0.001471815,0.000587717,-0.005816441,0.001750387,0.000537763,-0.000235853,0.003071044,-0.009203371,-0.000965491,0.02301991,0.001608154
2/12/2019,0.014244419,0.012867352,0.008620082,0.029547454,0.007524634,0.023100933,0.00374769,-0.004523795,0.014739491,-0.003294016,0.017571999
2/13/2019,0.005042085,0.00327069,-0.004117707,0.001214889,0.004089858,0.000931198,0.005557498,-0.005877363,0.000658884,-0.011670587,0.011231792
2/14/2019,-0.00252647,-0.0022273,0.003626364,-0.010579268,-0.006021251,0.000505037,-0.004880273,-0.000731395,0.001191196,-0.014281055,0.000282818
2/15/2019,0.016461634,0.010883292,-0.002168439,-0.009059255,-0.013243853,-0.008475027,-0.006919972,-0.00884416,0.004179172,0.013529996,0.018912936
2/19/2019,0.000594241,0.001711576,0.002898341,0.012208091,0.024255191,0.006144887,0.012612055,-0.001292308,0.00190525,-0.00727395,0.006692871
2/20/2019,0.002692291,0.002128187,0.006522305,-0.003366962,0.00311435,-0.005255169,0.006202168,0.001663688,-0.000178277,-0.010075579,0.003793254
2/21/2019,-0.00375119,-0.003676457,-0.005716133,-0.00163985,0.005564993,-0.0146173,-0.002163973,-0.015501969,-0.003560242,-0.037450361,-0.009040073
2/22/2019,0.006337618,0.006199697,0.01118489,0.007484069,0.030641967,0.011184467,0.019241471,0.01155961,0.007378555,0.011949339,0.007700786
2/25/2019,0.002756969,0.001321134,0.007255024,0.000882591,0.035778883,0.000689618,0.018350988,0.016863302,0.003665216,0.013777975,0.001057778
2/26/2019,-0.001335418,-0.000640739,0.000588801,0.002082058,0.001582538,0.004188557,-0.003361108,-0.002976552,0.001002926,-0.003047495,0.00203528
2/27/2019,-0.002556418,-0.00045146,0.003114794,0.002866047,0.00566634,0.000784307,-0.011823725,-0.008042405,-0.000589365,0.056674372,0.010277227
2/28/2019,-0.002283015,-0.001776293,-0.009786552,-0.000767782,-0.008397443,0.003259447,-0.006534669,-0.008353295,-0.002352955,0.016327737,-0.005531915
3/1/2019,0.004422348,0.006209078,0.010454288,0.019453236,0.004644047,0.019502019,0.008252461,0.00514091,0.006963204,-0.07843266,0.012280392
3/4/2019,-0.008258837,-0.003725887,0.005102425,0.014619586,0.01832717,0.00426636,0.01060693,0.031365541,0.000170235,-0.031990515,0.003873292
3/5/2019,-0.000357068,-0.001361659,-0.001824924,-0.002204968,-0.012016021,0.013672383,0.016164407,0.023241919,0.000762991,-0.030908326,-0.001495129
3/6/2019,-0.00511583,-0.005974401,-0.005857945,-0.013873543,-0.004486486,-0.003634995,-0.00745912,0.007298844,-0.00567702,-0.001084834,-0.011354017
3/7/2019,-0.00797849,-0.008367817,-0.011482748,-0.025764702,-0.037193897,-0.012095044,-0.027446223,-0.019593067,-0.012244609,0.001265204,0.01111968
3/8/2019,-0.00036192,-0.001995939,0.002338033,-0.003167379,-0.012914505,-0.000764652,-0.017623636,0.002778927,-0.001486851,0.027300386,-0.014340172
3/11/2019,0.008005342,0.014570922,0.034643215,0.030737907,0.030737588,0.02547023,0.025681855,0.014563679,0.020769171,0.023861435,0.00974469
3/12/2019,-0.003551845,0.003637983,0.011290809,0.001484479,0.001219445,0.01525533,0.008500443,-0.000871738,0.005495278,-0.025986481,0.002741312
3/13/2019,0.005843386,0.006642931,0.004365251,0.010585141,0.000387533,0.001511798,-0.003869591,0.008434155,0.007504516,0.019761046,0.00888912
3/14/2019,0.000716723,-0.000636556,0.011118492,-0.002714675,-0.001881572,-0.005445933,-0.00619847,-0.018457634,-0.001677096,0.003462417,-0.003364013
3/15/2019,0.005252205,0.004952473,0.013007572,0.015502129,0.003382125,-0.001869974,0.012932422,-0.024622436,0.009251106,-0.050111998,-0.003614507
3/18/2019,0.002529261,0.003622917,0.010213116,0.017397043,0.004752169,-0.001470218,0.013587861,-0.033196771,0.002347539,-0.021566278,0.011630396
3/19/2019,-0.00043035,0.000261582,-0.007942838,0.011307867,0.001704889,0.011703336,0.003176826,0.006854864,0.003315506,-0.007497495,-0.002577989
3/20/2019,-0.006161795,-0.003052243,0.008779466,0.020103868,-0.004721643,0.019934135,-0.002837686,0.023952466,0.004046503,0.02292037,0.005538974
3/21/2019,0.00893833,0.011268292,0.03673019,0.012235223,0.001213592,0.007909135,0.001422881,0.003868472,0.015603506,0.001535088,0.005776654
3/22/2019,-0.017797071,-0.019150529,-0.020666847,-0.029951739,-0.028870523,-0.023039648,-0.030728977,-0.010476879,-0.021957049,-0.034634333,-0.016008029
3/25/2019,0.000441158,-0.000789591,-0.011972587,0.005377471,0.014240327,-0.00850412,0.001617963,0.011865644,-0.001882754,-0.01553702,-0.006954361
3/26/2019,0.005411819,0.007493809,-0.010397796,0.005354345,-0.003859708,-0.006297082,-0.000134755,0.008358891,0.004575295,0.028223693,0.013015763
3/27/2019,-0.00135564,-0.005268945,0.009031561,-0.01012468,-0.005896226,-0.009942513,-0.000834226,-0.01079437,-0.006323732,0.026367828,-0.00765615
3/28/2019,0.003749042,0.003757597,0.001352991,0.004372204,0.003954132,-0.004872624,0.006064714,-0.001929222,0.002240028,0.013792162,0.004947256
3/29/2019,0.007991154,0.00628432,0.006386917,0.004133257,0.026557137,0.003941072,0.019097644,0.006886137,0.007604802,0.004446909,0.000760288
4/1/2019,0.012663173,0.011937355,0.006843076,0.018778605,-0.008550288,0.018769809,0.014771319,0.012058312,0.013286164,0.033305998,0.011536677
4/2/2019,-0.00268879,0.000516744,0.014564686,-0.000115754,0.004698988,0.005471317,-0.003667795,0.032602253,0.003749481,-0.011411558,-0.004293402
4/3/2019,0.001211264,0.001505163,0.006783929,0.003704561,-0.018818092,0.004371485,0.006654335,-0.003788749,0.005636764,0.020741184,-0.005916839
4/4/2019,0.006712431,0.002641127,0.001706172,-0.0010106,0.015421714,0.007135719,0.010236222,0.014290653,-0.000389248,-0.082348103,0.014237985
4/5/2019,0.001469214,0.004864213,0.006770954,0.010127223,0.023637267,-0.006560335,0.011374771,-0.001704352,0.005279144,0.026814923,0.005357807
4/8/2019,-0.00347991,0.000764123,0.015807656,0.006847078,0.006204478,-0.002616699,-0.001085769,-0.004495789,0.002595275,-0.006404556,0.006174389
4/9/2019,-0.006564611,-0.005165769,-0.003063336,-0.007578952,0.003699732,-0.004626411,-0.000479348,0.015148917,-0.003582034,-0.003255862,-0.012879712
4/10/2019,0.000351905,0.003400524,0.005569357,0.006258715,-0.005342166,0.003126325,0.002174942,0.001351504,0.005417292,0.01377107,-0.0045312
4/11/2019,-0.000781736,-0.00021593,-0.008306739,-0.001764709,-0.006498738,0.002602677,-0.013219786,-0.001743336,-0.002363493,-0.027673332,0.004771154
4/12/2019,0.010205718,0.00670625,-0.000414157,-0.000547702,0.02124554,0.010863185,0.01449816,0.008957242,0.00435162,-0.002682358,-0.012560496
4/15/2019,-0.001006776,-0.000650885,0.001862406,0.000982062,-0.030914192,0.0031078,-0.015918465,0.00307091,0.000164953,-0.004930884,-0.003294763
4/16/2019,0.002790806,0.000651309,0.00010339,0.009848932,0.014803081,0.004386358,0.01134608,-0.004341776,0.003457944,0.026201242,0.006790568
4/17/2019,0,-0.002425366,0.019429018,0.000955428,0.009527398,0.006680683,0.002290664,-0.000503159,0.003500814,-0.007791923,0.002826163
4/18/2019,0.004522438,0.001957404,0.003565525,-0.001678446,-0.003252466,0.00107246,0.000320537,-0.002796733,0.001195624,0.007482579,-0.003716471
4/22/2019,-0.001808527,0.00086947,0.003308321,0.01376169,-0.008344924,0.009899555,-0.007865059,0.017724927,0.002781004,-0.038457949,0.021836805
4/23/2019,0.00527736,0.008977933,0.014402256,0.019318501,0.010303161,0.013423622,0.000468313,0.012896825,0.012697325,0.00437297,0.005796647
4/24/2019,-0.002143578,-0.002190289,-0.001544877,-0.011446275,-0.008649688,-0.008295359,-0.013043675,-0.006529546,-0.003109025,-0.019854149,-0.019448363
4/25/2019,-0.005187918,-0.00061015,-0.009017107,0.000262916,0.011902838,0.005785485,-0.004716634,0.058494906,0.003711225,-0.042872883,0.005640768
4/26/2019,0.003051725,0.004638527,-0.004770334,0.02543304,-0.004204812,0.007953667,0.004574666,-0.009158646,0.001228923,-0.05020994,-0.02102231
4/29/2019,0.000385119,0.001610954,0.001490187,-0.00625439,-0.000801753,0.014701508,0.002528817,0.017181054,0.00192956,0.026920133,-0.006492202
4/30/2019,0.001270403,0.000538515,-0.019263063,-0.006144148,-0.007328555,-0.075019287,-0.003140811,-0.007084916,-0.007692678,-0.011510747,0.003876343
5/1/2019,-0.006151717,-0.007574616,0.049143575,-0.00778606,0.02015412,-0.021385201,-0.001748029,-0.001913133,-0.003277752,-0.019606981,-0.020019627
5/2/2019,-0.004754536,-0.002122329,-0.006545732,-0.00559764,0.005704928,-0.005804043,0.001129682,-0.002590271,-0.004321605,0.04311345,-0.017527138
5/3/2019,0.007964674,0.009775504,0.012411484,0.03242811,0.025316456,0.019751224,0.01733555,0.015270347,0.015943635,0.044778871,0.002300122
5/6/2019,-0.002699472,-0.004180212,-0.015485159,-0.006068914,-0.035705138,0.003286957,-0.028812904,-0.008134241,-0.006084878,0.001217504,-0.004403064
5/7/2019,-0.01797301,-0.016646909,-0.026878544,-0.015149573,-0.036177221,-0.012233338,-0.030461708,-0.02119868,-0.01938316,-0.032427288,-0.005326424
5/8/2019,0.000551264,-0.001385077,0.000142156,-0.001681416,-0.010141652,-0.006854079,-0.000989904,-0.001211993,-0.002572965,-0.008985653,0.001597061
5/9/2019,-0.004757932,-0.00307121,-0.010706903,-0.009333757,-0.003062531,-0.002400109,-0.016629416,-0.004695579,-0.005439715,-0.011683116,-0.000907279
5/10/2019,0.005769238,0.005093966,-0.01385431,-0.005205619,-0.005808758,-0.000282542,0.00654532,-0.001643255,0.001271969,-0.010166129,0.008683634
5/13/2019,-0.024874976,-0.025157647,-0.058114777,-0.035608842,-0.04488764,-0.0265921,-0.038088075,-0.036104917,-0.034730354,-0.052229459,-0.011121448
5/14/2019,0.009269227,0.009086879,0.015888063,0.009568328,0.028410094,-0.010320344,0.016768493,-0.004461827,0.011020576,0.023344787,0.001364815
5/15/2019,0.004310414,0.005747747,0.01192654,0.016863031,0.015785861,0.040840638,0.009169657,0.030653461,0.01406984,-0.001549657,0.007345257
5/16/2019,0.008746912,0.009360738,-0.004486107,0.019463966,-0.01143018,0.011701401,0.004037789,0.003865357,0.010079475,-0.01560469,-0.000107861
5/17/2019,-0.004175835,-0.00646498,-0.005607533,-0.020219441,-0.034174403,-0.013271423,-0.032027594,-0.009037916,-0.010255163,-0.07576534,-0.005909181
5/20/2019,-0.003009389,-0.006687902,-0.031290035,-0.005366506,-0.052603645,-0.020636903,-0.028952515,-0.013923368,-0.016887554,-0.026868154,-0.000110109
5/21/2019,0.008217394,0.009029261,0.019138348,-0.000780002,0.0173047,0.008544022,0.015185376,0.011492995,0.010545085,-0.001365891,0.004615525
5/22/2019,-0.004526259,-0.003008599,-0.020492326,0.001162841,-0.028146607,0.001221371,-0.010743743,0.002705335,-0.004546016,-0.060217964,-0.009079023
5/23/2019,-0.011076244,-0.01224431,-0.016995965,-0.02376753,-0.017817793,-0.009092875,-0.018660116,-0.024012519,-0.015320436,0.014320515,-0.023401704
5/24/2019,0.005358057,0.002269812,-0.003878731,0.004296384,-0.006410256,-0.005875984,-0.005787728,0.001050478,-0.000458624,-0.024860543,0.004168028
5/28/2019,-0.010344567,-0.009323583,-0.004097928,0.007212277,-0.001225806,0.000834351,0.007823777,0.017949851,-0.003779645,-0.010126921,-0.0201128
5/29/2019,-0.008602661,-0.006748741,-0.004782552,-0.00938778,-0.015050707,-0.017217172,0.003075142,-0.01150236,-0.008100359,0.006144674,-0.00618288
5/30/2019,0.002312326,0.002790638,0.005198862,-0.001577625,-0.009247114,0.00131257,-0.00054156,0.004500796,0.004109374,-0.008635333,-0.002617129
5/31/2019,-0.014440959,-0.013551375,-0.018091549,-0.022710756,-0.011981201,-0.013295762,-0.002150538,-0.03027157,-0.01603496,-0.016257571,-0.016679795
6/3/2019,0.001149864,-0.002479963,-0.010206354,-0.046409437,0.004354817,-0.061238138,0.006298289,-0.075054939,-0.021930056,-0.033433247,0.015689241
6/4/2019,0.020661479,0.021691182,0.036658985,0.021781897,0.028283637,0.015162601,-0.000336097,0.020408163,0.028175866,0.08175136,0.023771967
6/5/2019,0.008198566,0.008650226,0.016197495,0.005168945,-0.01621797,-0.009341008,-0.008627517,0.004,0.007518358,0.015441592,-0.00826181
6/6/2019,0.00776915,0.006499148,0.014592682,0.009122807,-0.00098912,0.002986675,0.00052566,0.000951418,0.007815943,0.047611781,0.018224823
6/7/2019,0.009845222,0.010069203,0.026596322,0.028312319,0.018019802,0.019670535,0.011048132,0.029822373,0.019290514,-0.007042972,0.003610697
6/10/2019,0.002894611,0.004602971,0.012825217,0.031374201,0.036439084,0.013469117,0.017762853,0.008479954,0.011604739,0.04098054,0.004427697
6/11/2019,-0.000429619,-0.000255563,0.011514167,0.001649979,0.017516422,-0.001588533,0.014076465,0.018762155,0.001339099,0.019821026,-0.000936293
6/12/2019,-0.001676233,-0.001818613,-0.003156003,-0.004496432,-0.016046726,-0.001794568,-0.018596518,-0.017181359,-0.005672415,-0.036107868,-0.010821975
6/13/2019,0.004301336,0.004152383,-0.000147944,0.008074079,0.001812047,0.011036975,0.001943619,0.013882541,0.005816853,0.022221107,0.008775533
6/14/2019,-0.000194855,-0.001125798,-0.007260882,-0.000336844,-0.013908813,-0.004317101,-0.011626242,0.021750155,-0.004173051,0.004719263,-0.004421779
6/17/2019,0.000662636,0.000401221,0.005974687,0.008750207,0.01144845,0.00698702,0.006261222,0.04235372,0.005919345,0.047040759,0.009984229
6/18/2019,0.013902252,0.010420275,0.023502817,0.008133487,0.035019699,0.010375815,0.032530332,-0.002856992,0.014711281,-0.001286495,0.008649838
6/19/2019,0.000879788,0.002298552,-0.00297379,0.003902449,-0.000302097,-0.00066049,0.009859638,-0.005252825,0.003776605,0.007515334,-0.005549709
6/20/2019,0.009323696,0.009569137,0.008161868,0.004924586,0.016862081,0.007867742,0.016454569,0.0109345,0.009157529,-0.030075586,0.017105509
6/21/2019,-0.001251198,-0.001490589,-0.003452284,-0.003591928,-0.004160475,0.010932447,-0.005574813,0.008494697,-0.001406888,0.010204012,0.014121855
6/24/2019,0.000262738,-0.001242822,-0.001030189,0.001360331,0.003282602,-0.007704133,-0.00017508,0.00763838,5.42E-05,0.008018552,-0.009522028
6/25/2019,-0.0070007,-0.00979046,-0.015169113,-0.018616438,-0.013682332,-0.026076834,-0.015915821,-0.019522326,-0.017198125,-0.017344879,-0.008859532
6/26/2019,-0.000153345,-0.000971393,0.021605832,0.010413838,0.019240048,-0.006675371,0.014646481,-0.006248676,0.004735887,-0.002231975,0.004345478
6/27/2019,-0.000268396,0.00352427,-0.000308113,0.003398618,0.011302444,-0.003415655,0.009833237,0.009804966,0.003884987,0.016281297,-0.0101873
6/28/2019,0.002607972,0.005165185,-0.009110634,-0.005592665,-0.008484494,0.005730845,-0.000486266,0.018469657,0.001257188,0.002780022,0.010697955
7/1/2019,0.004093046,0.009026668,0.018388802,0.015082144,0.033048097,0.015884743,0.020005699,0,0.013347673,0.016607036,-0.000929483
7/2/2019,0.002586775,0.002688392,0.005856026,0.006305308,0.002285061,0.011454545,-0.00051103,0.010362694,0.003927315,-0.011535389,-0.01098063
7/3/2019,0.007177924,0.007933753,0.00828755,0.002424637,-0.004445711,0.009338486,-0.003604602,0.011282051,0.007550228,0.046092184,0.009488355
7/5/2019,-0.001090332,-0.001117444,-0.000901447,0.002016503,-0.007843362,0.008619845,-0.012269194,-0.004056795,-0.002018545,-0.007662835,-0.004023689
7/8/2019,-0.00453227,-0.005431647,-0.020669602,0.004843251,-0.027986151,-0.014019971,-0.012386962,-0.003258656,-0.007033835,-0.011840412,0.004585711
7/9/2019,-0.000758817,0.001163712,0.006168014,0.018429356,0.002077768,0.006715676,-0.002537221,0.017623621,0.005046705,-0.001217765,-0.000652564
7/10/2019,0.003151484,0.004819022,0.009856044,0.014635618,-0.011078199,0.014782663,0.002717707,0.017669796,0.010032032,0.03851395,0.014139131
7/11/2019,0.008323303,0.002345214,-0.007219422,-0.00808962,-0.002276403,0.002778484,-0.004756245,-0.007399004,-0.000741223,-0.001337268,0.000765787
7/12/2019,0.009193046,0.004402335,0.007617719,0.004957323,0.015130591,0.001101322,0.004604585,0.018088754,0.005764635,0.027158367,0.000765201
7/15/2019,0.000781116,0.000345754,0.009453692,0.00497265,0.026202165,0.004513943,0.00934055,-0.004685898,0.003155538,0.034354018,-0.00709688
7/16/2019,-0.000669006,-0.003369061,-0.003473687,-0.005492331,0.003976945,0.00256408,-0.001021479,-0.000343289,-0.005083393,-0.004420118,-0.014930135
7/17/2019,-0.004239873,-0.006592752,-0.005651123,-0.00889099,0.00361674,-0.00582595,-0.002533702,-0.010007849,-0.004951018,0.009830434,-0.005896646
7/18/2019,-3.74E-05,0.003614462,0.01136648,-0.007093267,-0.011554742,0.000436019,0.001356367,-0.005054509,0.001161693,-0.005179304,-0.008480166
7/19/2019,-0.002162659,-0.005562036,-0.01490649,-0.00676475,0.001099537,-0.013676301,0,-0.012052993,-0.007401834,0.018298852,0.00201516
7/22/2019,0.000711219,0.00246268,0.022839884,0.010745627,0.005838488,0.006769475,-0.004046179,0.019963702,0.008044198,-0.009685103,0.00104513
7/23/2019,0.006317868,0.007193661,0.007791194,0.00446206,0.023505747,0.007759763,0.011161709,0.000197707,0.006502619,0.017564959,0.004034152
7/24/2019,-0.002750664,0.004668204,-0.000823404,0.003163716,0.00325678,-0.007247071,0.006553948,0.011365883,0.007086676,0.018103513,-0.000157503
7/25/2019,-0.004469111,-0.004751007,-0.007876974,-0.013484606,-0.007723736,-0.003325349,-0.005688562,-0.019300303,-0.009486893,-0.136136862,-0.005688695
7/26/2019,0.0016811,0.006726559,0.003445412,-0.015589061,0.00817869,0.096202264,0.002015861,-0.00478302,0.010210647,-0.003408785,-0.001602077
7/29/2019,0.00100921,-0.001870296,0.009409752,-0.015748437,-0.009622916,-0.00271438,-0.006002662,-0.019073842,-0.003388291,0.033895295,0.00706466
7/30/2019,-0.00082149,-0.00249724,-0.004339061,-0.007278622,-0.016495311,-0.011144753,-0.007561646,0.005613963,-0.004337508,0.027528948,0.00015757
7/31/2019,-0.012511865,-0.010914804,0.020396168,-0.016723465,-0.005686387,-0.007980456,-0.010825991,-0.014261064,-0.013863678,-0.00268719,-0.013142199
8/1/2019,-0.010214277,-0.008680641,-0.021660608,-0.006138913,-0.043093986,-0.005270071,-0.030950164,-0.007722803,-0.005004535,-0.032115873,-0.025569056
8/2/2019,-0.003555875,-0.007517405,-0.021159583,-0.017290818,-0.028071235,-0.012758091,-0.011660468,-0.019249728,-0.014665508,0.002097498,-0.009799873
8/5/2019,-0.029108741,-0.030117975,-0.052288331,-0.031871833,-0.04552795,-0.034748228,-0.045013687,-0.038567347,-0.035361918,-0.025693382,-0.020474111
8/6/2019,0.012441557,0.014072731,0.018884946,0.012860243,0.024468016,0.014141589,0.012931676,0.015297419,0.013968261,0.010642981,0.009681445
8/7/2019,-0.000195182,0.000580051,0.010443467,0.003115509,0.011052531,0.004124398,0.008865099,0.003468647,0.005441344,0.011570989,-0.006509059
8/8/2019,0.014949965,0.019568095,0.021988512,0.022019628,0.019161902,0.02575027,0.013368868,0.027059141,0.021813594,0.020910849,0.02666559
8/9/2019,-0.00361608,-0.006765842,-0.00821883,-0.013808794,-0.019109851,-0.014334392,-0.013918058,-0.012147665,-0.009298421,-0.013810294,-0.02126342
8/12/2019,-0.014238832,-0.012010888,-0.002558903,-0.012536098,0.00144545,-0.012112036,-0.010454418,-0.013202023,-0.011621424,-0.025530883,-0.004878591
8/13/2019,0.014405339,0.015422066,0.042379155,0.022085023,0.029369313,0.018927203,0.020539082,0.016615418,0.021862487,0.026160487,0.012365387
8/14/2019,-0.030760618,-0.029622027,-0.029794186,-0.033645044,-0.012009998,-0.027140625,-0.028629278,-0.04637835,-0.029875788,-0.065450925,-0.040270359
8/15/2019,0.00501926,0.002688709,-0.004952502,0.007464718,0.030297421,0.004354735,0.014178312,0.016025819,-0.001110212,-0.018119976,-0.005928357
8/16/2019,0.01248152,0.014687386,0.023574591,0.009261762,0.045696832,0.008457907,0.019159179,0.006079194,0.016107592,0.01994296,0.015610266
8/19/2019,0.00946986,0.012126544,0.01858488,0.013137562,0.021076747,0.018003579,0.018759829,0.013445836,0.015802781,0.031324381,0.016845351
8/20/2019,-0.006243674,-0.007653492,3.89E-05,-0.008116204,-0.006001795,-0.014086502,-0.001589467,-0.012676586,-0.007672953,-0.004278535,-0.006062475
